0,3.188775510204083e-05,0.0003188775510204082,0.0015625,0.002551020408163265,0,0.0002487244897959185,0.002487244897959185,0.0121875,0.01989795918367345,0,0.0003316326530612245,0.003316326530612245,0.01625,0.02653061224489795,0,0.0002487244897959184,0.002487244897959184,0.0121875,0.01989795918367346,0,3.188775510204083e-05,0.0003188775510204082,0.0015625,0.002551020408163265
0.0002551020408163265,0.00015625,3.188775510204083e-05,3.188775510204082e-06,0,0.007142857142857138,0.004374999999999999,0.0008928571428571427,8.928571428571424e-05,0,0.01989795918367347,0.0121875,0.002487244897959184,0.0002487244897959184,0,0.03163265306122449,0.019375,0.003954081632653062,0.0003954081632653061,0,0.0125,0.00765625,0.0015625,0.00015625,0
0.00015625,0.0003954081632653064,0.0002487244897959185,8.928571428571424e-05,3.188775510204082e-06,0.004374999999999998,0.01107142857142857,0.006964285714285712,0.002499999999999999,8.928571428571424e-05,0.0121875,0.03084183673469389,0.01940051020408166,0.006964285714285715,0.0002487244897959184,0.019375,0.04903061224489796,0.03084183673469387,0.01107142857142857,0.0003954081632653063,0.00765625,0.01937500000000001,0.0121875,0.004374999999999999,0.00015625
3.188775510204083e-05,0.0002487244897959185,0.0003316326530612245,0.0002487244897959185,3.188775510204083e-05,0.0008928571428571427,0.006964285714285712,0.009285714285714288,0.006964285714285716,0.0008928571428571427,0.002487244897959184,0.01940051020408166,0.02586734693877552,0.01940051020408163,0.002487244897959184,0.003954081632653062,0.03084183673469387,0.04112244897959186,0.03084183673469388,0.003954081632653062,0.0015625,0.0121875,0.01624999999999999,0.0121875,0.001562500000000001
3.188775510204082e-06,8.928571428571424e-05,0.0002487244897959185,0.0003954081632653063,0.0001562500000000001,8.928571428571424e-05,0.002499999999999999,0.006964285714285717,0.01107142857142857,0.004375,0.0002487244897959184,0.006964285714285715,0.01940051020408163,0.03084183673469388,0.0121875,0.0003954081632653061,0.01107142857142857,0.03084183673469388,0.04903061224489797,0.019375,0.00015625,0.004374999999999999,0.0121875,0.019375,0.007656250000000002
0,3.188775510204082e-06,3.188775510204083e-05,0.0001562500000000001,0.0002551020408163265,0,8.928571428571424e-05,0.0008928571428571427,0.004375,0.007142857142857138,0,0.0002487244897959184,0.002487244897959184,0.0121875,0.01989795918367346,0,0.0003954081632653063,0.003954081632653062,0.01937500000000001,0.03163265306122447,0,0.00015625,0.001562500000000001,0.007656250000000002,0.0125
0,0,0,0,0,0.0002551020408163265,0.00015625,3.188775510204083e-05,3.188775510204082e-06,0,0.002551020408163265,0.0015625,0.0003188775510204083,3.188775510204083e-05,0,0.0125,0.00765625,0.0015625,0.00015625,0,0.02040816326530611,0.0125,0.002551020408163264,0.0002551020408163265,0
0,0,0,0,0,0.00015625,0.0003954081632653064,0.0002487244897959185,8.928571428571424e-05,3.188775510204082e-06,0.0015625,0.003954081632653064,0.002487244897959185,0.0008928571428571426,3.188775510204083e-05,0.00765625,0.01937500000000001,0.0121875,0.004375,0.00015625,0.0125,0.03163265306122449,0.01989795918367345,0.00714285714285714,0.0002551020408163265
0,0,0,0,0,3.188775510204083e-05,0.0002487244897959185,0.0003316326530612245,0.0002487244897959185,3.188775510204083e-05,0.0003188775510204083,0.002487244897959185,0.003316326530612245,0.002487244897959184,0.0003188775510204082,0.0015625,0.0121875,0.01624999999999999,0.0121875,0.001562500000000001,0.002551020408163264,0.01989795918367345,0.02653061224489795,0.01989795918367346,0.002551020408163265
0,0,0,0,0,3.188775510204082e-06,8.928571428571424e-05,0.0002487244897959185,0.0003954081632653063,0.0001562500000000001,3.188775510204083e-05,0.0008928571428571426,0.002487244897959184,0.003954081632653064,0.0015625,0.00015625,0.004375,0.0121875,0.019375,0.007656250000000002,0.0002551020408163265,0.00714285714285714,0.01989795918367346,0.03163265306122448,0.0125
0,0,0,0,0,0,3.188775510204082e-06,3.188775510204083e-05,0.0001562500000000001,0.0002551020408163265,0,3.188775510204083e-05,0.0003188775510204082,0.0015625,0.002551020408163265,0,0.00015625,0.001562500000000001,0.007656250000000002,0.0125,0,0.0002551020408163265,0.002551020408163265,0.0125,0.02040816326530611
